Part,FFTE Feed solids SP,TFE Motor speed,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Out flow PV,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,batch
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.5102040816326531,0.9746296296296297,0.8872180451127819,0.6727877578176978,0.737864077669903,0.6553210299480605,0.4528928089300102,0.5050030018010807,0.5080739870816205,0.5285025349326078,0.7639514731369151,0.6665195808052952,0.44435260569492085,0.12946888099549558,0.9997092459779027,0.8301716350496838,0.0860686475358263,0.7628502505102988,0.7999999999999998,0.7116727832366521,0.9282756024096385,0.7829887773183698,0.5925925925925924,0.4943571353232782,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.5102040816326531,0.9746296296296297,0.8872180451127819,0.6870259481037924,0.737864077669903,0.6553210299480605,0.45163452811801647,0.5345207124274566,0.5085143863769818,0.5285025349326078,0.7639514731369151,0.6714837286265858,0.39114353018969295,0.20307239956579556,0.9997092459779027,0.787198348173958,0.069239257428539,0.7364384239500217,0.7999999999999998,0.7097786196282704,0.9384412650602411,0.8455995274660366,0.611111111111111,0.5241008332454383,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6224489795918366,0.9746296296296297,0.8872180451127819,0.6848968729208249,0.737864077669903,0.6553210299480605,0.45100538771201965,0.5345207124274566,0.5085143863769818,0.5285025349326078,0.7639514731369151,0.6714837286265858,0.39114353018969295,0.14435589137073565,0.9997092459779027,0.8935346496322106,0.069239257428539,0.7364384239500217,0.7999999999999998,0.7097786196282704,0.9384412650602411,0.8318960425280567,0.611111111111111,0.5241008332454383,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.5102040816326531,0.8842592592592593,0.8872180451127819,0.6848968729208249,0.737864077669903,0.6553210299480605,0.45100538771201965,0.5345207124274566,0.5085143863769818,0.5285025349326078,0.7639514731369151,0.6714837286265858,0.39114353018969295,0.14435589137073565,0.9997092459779027,0.8935346496322106,0.069239257428539,0.7364384239500217,0.7999999999999998,0.7097786196282704,0.9384412650602411,0.8318960425280567,0.611111111111111,0.5241008332454383,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6224489795918366,0.8348148148148148,0.8872180451127819,0.6888888888888889,0.737864077669903,0.6553210299480605,0.45100538771201965,0.5345207124274566,0.5085143863769818,0.5285025349326078,0.7639514731369151,0.6722559293987865,0.39042030003719475,0.12832109640291636,0.9997092459779027,0.8839850303264938,0.08534325725404265,0.7261087400259789,0.7999999999999998,0.7097786196282704,0.966867469879518,0.8186650915534553,0.611111111111111,0.5094399324965722,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6224489795918366,0.7024074074074075,0.8872180451127819,0.6871590153027278,0.737864077669903,0.6553210299480605,0.4519488557842354,0.5037022213327997,0.5085143863769818,0.5285025349326078,0.7639514731369151,0.6731384445670161,0.3889325122949126,0.12673739787464483,0.9997092459779027,0.8670796231771842,0.08643162231830709,0.6933877652007174,0.7999999999999998,0.7097786196282704,0.966867469879518,0.8049616066154756,0.611111111111111,0.4981542031431284,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6224489795918366,0.17314814814814805,0.8872180451127819,0.6927478376580173,0.737864077669903,0.6553210299480605,0.4507221047535754,0.4668801280768461,0.5085143863769818,0.5158896995177445,0.7639514731369151,0.6739106453392169,0.39042030003719475,0.13065696015355896,0.9997092459779027,0.7671957671957673,0.08897020866296086,0.5230407620461434,0.7999999999999998,0.7097786196282704,0.9239457831325298,0.7847607796810396,0.5740740740740741,0.37917941145448797,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6224489795918366,0.16666666666666674,0.8872180451127819,0.5321357285429141,0.737864077669903,0.5925516631672008,0.44946382394158163,0.47518511106664,0.5004403992953611,0.5126746630394461,0.7717504332755633,0.5899613899613899,0.3896764061660537,0.12713301724485299,0.4605543710021322,0.4672861014324429,0.19360929483899075,0.6938826003587555,0.7999999999999998,0.7116727832366521,0.6206701807228915,0.8747784997046663,0.29629629629629617,0.1188693175825336,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6428571428571428,0.16666666666666674,0.8872180451127819,0.5297405189620757,0.737864077669903,0.5925516631672008,0.45163452811801647,0.5037022213327997,0.5004403992953611,0.5126746630394461,0.7717504332755633,0.5899613899613899,0.39042030003719475,0.12558900275834617,0.4618143050978871,0.4763195251000129,0.10151996389267805,0.6938826003587555,0.7999999999999998,0.7097786196282704,0.6206701807228915,0.8747784997046663,0.29629629629629617,0.1188693175825336,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.4758483033932135,0.737864077669903,0.5925516631672008,0.4507221047535754,0.47578547128276966,0.5004403992953611,0.5126746630394461,0.7717504332755633,0.6056260341974627,0.39042030003719475,0.12673739787464483,0.4633649932157395,0.47812620983352694,0.17891972217048854,0.7117585204428776,0.7999999999999998,0.7116727832366521,0.6206701807228915,0.8732427643236859,0.29629629629629617,0.12266638540238384,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6428571428571428,0.16666666666666674,0.8872180451127819,0.47797737857618094,0.737864077669903,0.5925516631672008,0.45131971537823856,0.5053031819091456,0.5004403992953611,0.5126746630394461,0.7717504332755633,0.6063982349696635,0.3896764061660537,0.12713301724485299,0.4633649932157395,0.47554523164279267,0.10293439104967946,0.7117585204428776,0.7999999999999998,0.7116727832366521,0.6206701807228915,0.8728883638511519,0.29629629629629617,0.12266638540238384,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6530612244897959,0.16666666666666674,0.8872180451127819,0.3788423153692615,0.737864077669903,0.6082440048624156,0.4507221047535754,0.501801080648389,0.5004403992953611,0.519475701743539,0.7717504332755633,0.6451185879757309,0.3889325122949126,0.13259720453399335,0.4698584997092459,0.4932249322493225,0.10902778127329765,0.7081709655471021,0.7999999999999998,0.7136261394577957,0.6206701807228915,0.8601299468399292,0.29629629629629617,0.11517772386879022,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.3724489795918367,0.16666666666666674,0.8872180451127819,0.1029940119760479,0.737864077669903,0.6535528787711349,0.4507221047535754,0.4603762257354413,0.502348796241926,0.5171262520093978,0.7717504332755633,0.6434638720353005,0.39114353018969295,0.18545390606970474,0.6683465787943399,0.36082075106465356,0.25599341835556205,0.6161934805467929,0.7999999999999998,0.25642239848466913,0.37575301204819267,0.8587123449497932,0.40740740740740733,0.37169074992089446,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.3724489795918367,0.3944444444444444,0.8872180451127819,0.09700598802395209,0.737864077669903,0.6535528787711349,0.4541195599606702,0.49609765859515714,0.502348796241926,0.5171262520093978,0.7717504332755633,0.6434638720353005,0.39114353018969295,0.16078691623248256,0.5186082574142276,0.36082075106465356,0.1785573066711857,0.6161934805467929,0.7999999999999998,0.499230496034095,0.37575301204819267,0.8587123449497932,0.40740740740740733,0.39763738002320437,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.3724489795918367,0.24481481481481482,0.8872180451127819,0.09700598802395209,0.737864077669903,0.6535528787711349,0.4541195599606702,0.49609765859515714,0.502348796241926,0.5171262520093978,0.7717504332755633,0.6434638720353005,0.39114353018969295,0.16078691623248256,0.5186082574142276,0.36082075106465356,0.1785573066711857,0.6161934805467929,0.7999999999999998,0.499230496034095,0.37575301204819267,0.8587123449497932,0.40740740740740733,0.39763738002320437,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.5612244897959183,0.3944444444444444,0.8872180451127819,0.09700598802395209,0.737864077669903,0.6535528787711349,0.4541195599606702,0.49609765859515714,0.502348796241926,0.5171262520093978,0.7717504332755633,0.6434638720353005,0.39114353018969295,0.16078691623248256,0.5186082574142276,0.36082075106465356,0.1785573066711857,0.6161934805467929,0.7999999999999998,0.499230496034095,0.37575301204819267,0.8587123449497932,0.40740740740740733,0.39763738002320437,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.5612244897959183,0.16962962962962957,0.8872180451127819,0.09620758483033932,0.737864077669903,0.6535528787711349,0.45009296434757845,0.4514708825295177,0.502348796241926,0.5171262520093978,0.7717504332755633,0.6434638720353005,0.39042030003719475,0.14985976270164073,0.5559216902500485,0.41902180926571175,0.17891972217048854,0.6161934805467929,0.7999999999999998,0.8120634544808808,0.34920933734939763,0.858476077968104,0.40740740740740733,0.4608163695812678,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.5714285714285714,0.16962962962962957,0.8872180451127819,0.06839654025282768,0.737864077669903,0.6535528787711349,0.4482370729109216,0.5069041424854913,0.502348796241926,0.5171262520093978,0.7428076256499133,0.6425813568670712,0.3896764061660537,0.13770423544725138,0.587516960651289,0.389082462253194,0.17891972217048854,0.6180491123894353,0.7999999999999998,0.6982360601396945,0.7569653614457831,0.8589486119314826,0.4999999999999999,0.5500474633477482,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.5816326530612245,0.16962962962962957,0.8872180451127819,0.014105123087159017,0.737864077669903,0.6535528787711349,0.4482370729109216,0.4914948969381629,0.502348796241926,0.5171262520093978,0.7428076256499133,0.6425813568670712,0.3896764061660537,0.13691238618311563,0.5183175033921302,0.3982449348303007,0.17928269695296933,0.6211418321271727,0.7999999999999998,0.7078252634071268,0.8943900602409639,0.8590667454223272,0.5555555555555555,0.4499525366522519,1
1,50.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6428571428571428,0.16962962962962957,0.8872180451127819,0.0396540252827678,0.737864077669903,0.6535528787711349,0.4488346835355848,0.4914948969381629,0.502348796241926,0.5171262520093978,0.7428076256499133,0.6434638720353005,0.39042030003719475,0.1357249175487717,0.513374685016476,0.3942444186346626,0.13485156344815977,0.6220696480484939,0.7999999999999998,0.7097786196282704,0.8943900602409639,0.8590667454223272,0.5740740740740741,0.4089231093766481,1
1,25.0,3,0.375,0.10714285714285715,0.4055086824291181,0.6428571428571428,0.16962962962962957,0.8872180451127819,0.027278775781769793,0.737864077669903,0.6535528787711349,0.4519488557842354,0.1790074044426656,0.502348796241926,0.5171262520093978,0.7428076256499133,0.6451185879757309,0.3896764061660537,0.13497275232640066,0.4888544291529366,0.42728093947606144,0.17424075910387174,0.6436568318179007,0.7999999999999998,0.7097786196282704,0.8943900602409639,0.8589486119314826,0.5740740740740741,0.33825545828499115,1
0,50.0,3,0.625,0.09523809523809525,0.43905621504954384,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.8995342648037257,0.737864077669903,0.7048292629019781,0.4519488557842354,0.5069041424854913,0.6043746330005871,0.5764807716087548,0.8828422876949739,0.6904578047435191,0.3693226433028888,0.0997742283285448,0.07772824190734638,0.3213317847464189,0.16709591650573294,0.375023195398033,0.5058823529411764,0.7116727832366521,0.6163403614457831,0.2809214412285883,0.2222222222222222,0.13353021833139977,1
0,50.0,3,0.625,0.09523809523809525,0.43905621504954384,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.9049900199600798,0.737864077669903,0.7048292629019781,0.45131971537823856,0.5069041424854913,0.6043746330005871,0.5764807716087548,0.8828422876949739,0.6895752895752896,0.3693226433028888,0.09743836457790221,0.07772824190734638,0.3213317847464189,0.043814244159545594,0.375023195398033,0.5058823529411764,0.7116727832366521,0.6163403614457831,0.29013585351447135,0.2222222222222222,0.12983862461765638,1
0,50.0,3,0.625,0.09523809523809525,0.43905621504954384,0.6122448979591836,0.16666666666666674,0.8872180451127819,0.9049900199600798,0.737864077669903,0.7048292629019781,0.45009296434757845,0.5069041424854913,0.6043746330005871,0.5764807716087548,0.8828422876949739,0.6895752895752896,0.3693226433028888,0.09743836457790221,0.07772824190734638,0.3213317847464189,0.043814244159545594,0.375023195398033,0.5058823529411764,0.7097786196282704,0.6163403614457831,0.29013585351447135,0.2222222222222222,0.12983862461765638,1
0,50.0,3,0.625,0.09523809523809525,0.43905621504954384,0.6122448979591836,0.1940740740740743,0.8872180451127819,0.9037924151696606,0.737864077669903,0.7048292629019781,0.45009296434757845,0.5069041424854913,0.6043746330005871,0.5764807716087548,0.8828422876949739,0.6895752895752896,0.3693226433028888,0.09743836457790221,0.07772824190734638,0.3213317847464189,0.043814244159545594,0.375023195398033,0.5058823529411764,0.7097786196282704,0.6163403614457831,0.29013585351447135,0.2222222222222222,0.12983862461765638,1
0,50.0,3,0.625,0.09523809523809525,0.43905621504954384,0.6122448979591836,0.16666666666666674,0.8872180451127819,0.9037924151696606,0.737864077669903,0.7048292629019781,0.45009296434757845,0.4729837902741646,0.6043746330005871,0.5764807716087548,0.8828422876949739,0.6888030888030888,0.3693226433028888,0.09858675969420087,0.07772824190734638,0.3213317847464189,0.17210094166508672,0.375023195398033,0.5058823529411764,0.7097786196282704,0.6163403614457831,0.29580626107501473,0.2222222222222222,0.12983862461765638,1
0,50.0,3,0.625,0.1011904761904762,0.43905621504954384,0.6122448979591836,0.16666666666666674,0.8872180451127819,0.9304058549567531,0.737864077669903,0.6783069952480936,0.4491494962753627,0.5031018611166701,0.555490311215502,0.5764807716087548,0.8828422876949739,0.6451185879757309,0.36785551927924953,0.13418090306226488,0.46113587904632675,0.4025035488450123,0.10329680654898231,0.6507700872146966,0.5058823529411764,0.7210844086657985,0.6357304216867469,0.6336680448907266,0.2777777777777778,0.12266638540238384,1
0,50.0,3,0.625,0.1130952380952381,0.43905621504954384,0.6122448979591836,0.16666666666666674,0.8872180451127819,0.8862275449101794,0.737864077669903,0.6033815891258703,0.4507221047535754,0.5037022213327997,0.555490311215502,0.5574378632372943,0.8828422876949739,0.5990071704357418,0.37950985659379266,0.1329928239042015,0.47237836790075594,0.4307652600335528,0.17783191638940204,0.7261087400259789,0.5058823529411764,0.7097786196282704,0.6357304216867469,0.8694624926166569,0.29629629629629617,0.11517772386879022,1
0,50.0,3,0.625,0.1130952380952381,0.43905621504954384,0.6428571428571428,0.16666666666666674,0.8872180451127819,0.8336660013306718,0.737864077669903,0.6033815891258703,0.45131971537823856,0.5015009005403243,0.5629770992366412,0.5570668974897985,0.8828422876949739,0.6030888030888031,0.3998429557383147,0.1247971534942104,0.4590036828842799,0.40856884759323786,0.15490913605849657,0.7261087400259789,0.5058823529411764,0.7097786196282704,0.6357304216867469,0.8728883638511519,0.29629629629629617,0.11517772386879022,1
0,50.0,3,0.625,0.1130952380952381,0.43905621504954384,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.8135728542914171,0.737864077669903,0.6082440048624156,0.44977863668135953,0.5028016810086052,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.609707666850524,0.39909906186717364,0.11034605705466263,0.4347741810428377,0.42379661891857023,0.14845277105239757,0.7261087400259789,0.5058823529411764,0.7097786196282704,0.6357304216867469,0.8712344949793266,0.29629629629629617,0.11517772386879022,1
0,50.0,3,0.625,0.125,0.43905621504954384,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.8093147039254822,0.737864077669903,0.6082440048624156,0.4507221047535754,0.5034020412247349,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.6113623827909542,0.3998429557383147,0.11660148308421932,0.43080054274084123,0.42637759710930445,0.15345835549492928,0.7261087400259789,0.5058823529411764,0.7097786196282704,0.6357304216867469,0.8707619610159482,0.29629629629629617,0.11138065604893999,1
0,50.0,3,0.625,0.10714285714285715,0.43905621504954384,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.6912840984697272,0.737864077669903,0.6882528456183004,0.43640903924875696,0.46748048829297584,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.6995035852178709,0.4224077364962599,0.11347377006944097,0.4344834270207404,0.47115756871854436,0.12085158693805324,0.7274695367105833,0.5058823529411764,0.7116727832366521,0.6357304216867469,0.7867690490253988,0.31481481481481477,0.11517772386879022,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.6868928809048569,0.737864077669903,0.6882528456183004,0.4367233669149759,0.5050030018010807,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.7011583011583012,0.4078811422903666,0.11620525319029171,0.4344834270207404,0.46638275906568594,0.08715701260009072,0.7274695367105833,0.5058823529411764,0.7116727832366521,0.6357304216867469,0.7860602480803308,0.31481481481481477,0.1188693175825336,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6632653061224489,0.16666666666666674,0.8872180451127819,0.6517631403858948,0.737864077669903,0.6882528456183004,0.4385797434251918,0.5031018611166701,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.7175951461665747,0.40713724841922555,0.11422593529181202,0.452219422368676,0.5032907471931862,0.11189298899386635,0.7566029566400694,0.5058823529411764,0.7097786196282704,0.6357304216867469,0.7462492616656823,0.31481481481481477,0.1188693175825336,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6632653061224489,0.1912962962962963,0.8872180451127819,0.6517631403858948,0.737864077669903,0.6882528456183004,0.43518228821809685,0.48609165499299584,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.7184776613348043,0.40713724841922555,0.11382970539788441,0.452219422368676,0.5063879210220674,0.092923781447794,0.7566029566400694,0.5058823529411764,0.7097786196282704,0.6357304216867469,0.7448316597755463,0.31481481481481477,0.11517772386879022,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6326530612244897,0.16666666666666674,0.8872180451127819,0.6517631403858948,0.737864077669903,0.6882528456183004,0.43518228821809685,0.48609165499299584,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.7184776613348043,0.40713724841922555,0.11382970539788441,0.452219422368676,0.5063879210220674,0.092923781447794,0.7566029566400694,0.5058823529411764,0.7097786196282704,0.6357304216867469,0.7448316597755463,0.31481481481481477,0.11517772386879022,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6326530612244897,0.22796296296296314,0.8872180451127819,0.6417831004657352,0.737864077669903,0.6882528456183004,0.4367233669149759,0.5040024014408645,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.7225592939878654,0.40713724841922555,0.11422593529181202,0.4471796859856561,0.5254871596335011,0.13412617316637612,0.7566029566400694,0.5058823529411764,0.7116727832366521,0.6193524096385542,0.741169521559362,0.33333333333333337,0.12266638540238384,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6632653061224489,0.22796296296296314,0.8872180451127819,0.6431137724550897,0.737864077669903,0.6882528456183004,0.4345531478121,0.5040024014408645,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.721676778819636,0.40713724841922555,0.11620525319029171,0.4471796859856561,0.5254871596335011,0.13412617316637612,0.7566029566400694,0.5058823529411764,0.7116727832366521,0.6193524096385542,0.741169521559362,0.33333333333333337,0.12266638540238384,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6326530612244897,0.20351851851851843,0.8872180451127819,0.6431137724550897,0.737864077669903,0.6882528456183004,0.4345531478121,0.5040024014408645,0.5629770992366412,0.5570668974897985,0.8389948006932407,0.721676778819636,0.40713724841922555,0.11620525319029171,0.4471796859856561,0.5254871596335011,0.13412617316637612,0.7566029566400694,0.5058823529411764,0.7116727832366521,0.6193524096385542,0.741169521559362,0.33333333333333337,0.12266638540238384,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6632653061224489,0.1703703703703705,0.8872180451127819,0.6542914171656686,0.737864077669903,0.727925737650569,0.43549661588431576,0.47518511106664,0.5540223135642982,0.5570668974897985,0.8389948006932407,0.7266409266409266,0.4064140182667273,0.10757427936832774,0.42333785617367703,0.5995612337075752,0.1438107206755246,0.7566029566400694,0.5058823529411764,0.7116727832366521,0.6193524096385542,0.7665682220909628,0.33333333333333337,0.1188693175825336,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6632653061224489,0.22333333333333338,0.8872180451127819,0.6729208250166333,0.737864077669903,0.727925737650569,0.43518228821809685,0.5009005403241946,0.5503523194362888,0.5570668974897985,0.8389948006932407,0.7356867071152785,0.40713724841922555,0.11580963382008355,0.45871292886218257,0.6178861788617888,0.09325040282370892,0.779922063462609,0.5058823529411764,0.7097786196282704,0.6193524096385542,0.757944477259303,0.35185185185185175,0.13353021833139977,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6632653061224489,0.24111111111111105,0.8872180451127819,0.6801064537591482,0.737864077669903,0.727925737650569,0.43609422650897894,0.49919951971182713,0.5503523194362888,0.5570668974897985,0.8389948006932407,0.7356867071152785,0.4049262305244452,0.12713301724485299,0.468598565613491,0.6013679184410893,0.1276340140368892,0.779922063462609,0.5058823529411764,0.7116727832366521,0.6344126506024096,0.751801535735381,0.35185185185185175,0.13353021833139977,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6428571428571428,0.22333333333333338,0.8872180451127819,0.6801064537591482,0.737864077669903,0.727925737650569,0.43609422650897894,0.49919951971182713,0.5503523194362888,0.5570668974897985,0.8389948006932407,0.7356867071152785,0.4049262305244452,0.12713301724485299,0.468598565613491,0.6013679184410893,0.1276340140368892,0.779922063462609,0.5058823529411764,0.7116727832366521,0.6344126506024096,0.751801535735381,0.35185185185185175,0.13353021833139977,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6428571428571428,0.25796296296296317,0.8872180451127819,0.6801064537591482,0.737864077669903,0.727925737650569,0.43609422650897894,0.49919951971182713,0.5503523194362888,0.5570668974897985,0.8389948006932407,0.7356867071152785,0.4049262305244452,0.12713301724485299,0.4773211862764101,0.6013679184410893,0.1276340140368892,0.779922063462609,0.5058823529411764,0.7116727832366521,0.6344126506024096,0.751801535735381,0.35185185185185175,0.13353021833139977,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6428571428571428,0.3522222222222222,0.8872180451127819,0.6872920825016632,0.737864077669903,0.727925737650569,0.4345531478121,0.5057034220532319,0.5503523194362888,0.5570668974897985,0.8389948006932407,0.7382239382239383,0.4064140182667273,0.11893734683486189,0.5140531110680364,0.5319396051103369,0.1355769537299434,0.7835096183583843,0.5058823529411764,0.7097786196282704,0.6344126506024096,0.7421145894861194,0.37037037037037035,0.16707098407341003,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6428571428571428,0.3894444444444445,0.8872180451127819,0.6934131736526945,0.737864077669903,0.727925737650569,0.4373529923945317,0.46848108865319193,0.5503523194362888,0.5714109063929764,0.8389948006932407,0.7398786541643685,0.4064140182667273,0.11149384164724184,0.456871486722233,0.5532326751838947,0.14308533039374097,0.7655718438795076,0.5058823529411764,0.7116727832366521,0.6344126506024096,0.7548730064973421,0.40740740740740733,0.19681468199557017,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.3894444444444445,0.8872180451127819,0.6956753160345974,0.737864077669903,0.727925737650569,0.4370381796547538,0.5063037822693617,0.5503523194362888,0.5714109063929764,0.8389948006932407,0.7398786541643685,0.4049262305244452,0.11149384164724184,0.4564838146927699,0.5545231642792618,0.14167034395356162,0.7655718438795076,0.5058823529411764,0.7116727832366521,0.6344126506024096,0.7598346131128175,0.40740740740740733,0.20050627570931345,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.44351851851851865,0.8872180451127819,0.7043246839654024,0.737864077669903,0.727925737650569,0.43486747547831894,0.5060036021612968,0.5503523194362888,0.5714109063929764,0.8389948006932407,0.7406508549365692,0.4064140182667273,0.1044465663535494,0.44320604768365957,0.5679442508710801,0.08824481838117722,0.7655718438795076,0.5058823529411764,0.7097786196282704,0.6344126506024096,0.8040165386887183,0.44444444444444453,0.23024997363147348,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.5655555555555556,0.8872180451127819,0.7209580838323352,0.737864077669903,0.7443916454856889,0.43609422650897894,0.4703822293376026,0.5499119201409277,0.5714109063929764,0.8389948006932407,0.74142305570877,0.4064140182667273,0.10603026488182092,0.4683078115913937,0.4963221060782037,0.15095556327366344,0.7817158409104967,0.5058823529411764,0.7116727832366521,0.7490587349397589,0.8295333727111636,0.4999999999999999,0.29722603100938727,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.5855555555555556,0.8872180451127819,0.7381237524950098,0.737864077669903,0.7443916454856889,0.4370381796547538,0.4972983790274165,0.5428655314151497,0.5714109063929764,0.8389948006932407,0.7382239382239383,0.4064140182667273,0.11034605705466263,0.47111843380500096,0.4924506387921022,0.1244421849404056,0.7673656213273954,0.5058823529411764,0.7097786196282704,0.8076054216867469,0.8307147076196103,0.5555555555555555,0.33825545828499115,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.5457407407407409,0.8872180451127819,0.7438456420492348,0.737864077669903,0.7443916454856889,0.4373529923945317,0.5034020412247349,0.5428655314151497,0.5714109063929764,0.8389948006932407,0.734142305570877,0.4078811422903666,0.1079698987385359,0.46307423919364216,0.48457865531036265,0.10043159882841361,0.7651388631162244,0.5058823529411764,0.7097786196282704,0.8076054216867469,0.8307147076196103,0.5555555555555555,0.3306613226452906,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.5703703703703704,0.8872180451127819,0.770991350632069,0.737864077669903,0.7443916454856889,0.4367233669149759,0.5057034220532319,0.5428655314151497,0.5714109063929764,0.8389948006932407,0.7275234418091562,0.40713724841922555,0.10915797789659926,0.45929443690637717,0.489869660601368,0.15991416121785032,0.7709531762231707,0.5058823529411764,0.7097786196282704,0.8076054216867469,0.8329592439456587,0.5740740740740741,0.3419470519987343,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.5753703703703705,0.8872180451127819,0.7918829008649366,0.737864077669903,0.7443916454856889,0.43549661588431576,0.5034020412247349,0.5428655314151497,0.5714109063929764,0.8389948006932407,0.7201323772752345,0.4064140182667273,0.1083661286324635,0.4636557472378368,0.4672861014324429,0.10184602598541502,0.7709531762231707,0.5058823529411764,0.7097786196282704,0.8076054216867469,0.8350856467808624,0.5740740740740741,0.3495411876384349,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.5612962962962964,0.8872180451127819,0.8002661343978709,0.737864077669903,0.7246104541938334,0.4367233669149759,0.4735841504902942,0.5428655314151497,0.5646098676888834,0.8389948006932407,0.721676778819636,0.4064140182667273,0.11620525319029171,0.4770304322543128,0.45205833010711066,0.11189298899386635,0.7655718438795076,0.5058823529411764,0.7097786196282704,0.8076054216867469,0.8344949793266391,0.5740740740740741,0.34574411981858455,1
0,50.0,3,0.625,0.11666666666666668,0.43905621504954384,0.6530612244897959,0.41740740740740767,0.8872180451127819,0.824484364604125,0.737864077669903,0.7170958116918995,0.4367233669149759,0.49119471683009813,0.5422783323546682,0.5646098676888834,0.8389948006932407,0.7184776613348043,0.4078811422903666,0.12673739787464483,0.47955030044582275,0.4577364821267261,0.11330741615086777,0.7601905115358447,0.5058823529411764,0.7097786196282704,0.8269954819277109,0.8376845835794448,0.5370370370370371,0.28973736947579376,1
