Part,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,batch
0,3,43.0,118.0,2404.65,65.0,-73.51,120.0,51.18,1.07,48.06,9420.88,50.63,66.81,67.26,65.11,47.46,117.9,2243.84,49.58,28.33,3,2160.83,57.95,0.76,119.91,68.19,82.36,76,-70.68,2
0,3,43.0,125.0,2404.65,65.0,-73.51,120.0,49.95,1.07,48.06,9389.11,49.06,66.81,67.26,65.11,47.46,117.54,2186.12,49.73,28.74,3,2314.53,63.25,0.76,119.91,68.19,81.65,75,-72.11,2
0,3,43.0,125.0,2404.65,65.0,-76.09,120.0,49.02,1.07,48.06,9369.65,50.09,66.81,67.26,65.11,47.39,124.96,2179.64,49.06,28.97,3,2462.39,63.25,0.76,119.91,68.19,81.44,74,-73.5,2
0,3,43.0,125.0,2404.65,65.0,-76.09,120.0,48.05,1.07,48.06,9376.13,50.69,66.81,67.26,65.11,47.31,124.96,2186.12,49.06,28.4,3,2090.14,63.25,0.76,119.91,66.26,80.94,74,-73.86,2
0,3,43.0,125.0,2404.65,67.0,-76.09,120.0,48.05,1.07,48.06,9414.4,50.69,66.81,67.26,65.11,47.31,124.96,2186.12,49.06,28.4,3,2090.14,63.25,0.76,119.91,66.26,80.94,74,-73.86,2
0,3,43.0,125.0,2404.65,65.0,-76.97,120.0,48.05,1.07,48.06,9414.4,50.69,66.81,67.26,65.11,47.31,124.96,2186.12,49.06,28.4,3,2090.14,63.25,0.76,119.91,66.26,80.94,74,-73.86,2
0,3,43.0,125.0,2404.65,67.0,-79.84,120.0,46.4,1.07,48.06,9382.62,50.63,66.81,67.26,65.11,47.24,124.96,2212.06,49.03,29.58,3,2038.91,63.25,0.76,119.91,66.26,78.25,72,-76.32,2
0,3,43.0,125.0,2404.65,68.0,-79.84,120.0,44.26,1.07,48.06,9402.08,50.73,67.29,67.26,65.11,47.46,124.6,2051.88,47.2,29.78,3,1859.92,63.25,0.76,119.91,66.26,74.78,71,-77.39,2
0,3,43.0,125.0,2404.65,69.0,-79.84,120.0,43.38,1.07,47.61,9407.91,50.73,67.29,67.26,65.11,47.61,126.03,2025.94,47.01,29.85,3,1833.98,63.25,0.76,119.91,66.26,73.09,71,-78.1,2
0,3,43.0,125.0,2404.65,69.0,-79.07,120.0,40.65,1.07,47.61,9420.88,49.09,67.29,67.26,65.11,47.98,125.31,1962.39,46.78,30.99,3,2083.66,63.25,0.76,119.91,64.7,69.71,71,-78.46,2
0,3,43.0,125.0,2404.65,69.0,-69.43,120.0,34.71,1.07,49.41,9402.08,49.12,67.29,67.39,65.11,50.23,124.96,1859.92,45.99,30.45,3,1718.55,70.51,0.76,120.23,66.26,63.88,74,-72.46,2
0,3,43.0,125.0,2404.65,71.0,-69.43,120.0,34.71,1.07,49.41,9414.4,49.12,67.29,67.39,65.11,50.3,124.96,1872.24,45.99,29.38,3,1725.03,70.51,0.76,120.23,66.26,63.88,74,-72.46,2
0,3,43.0,125.0,2404.65,69.0,-70.31,120.0,34.71,1.07,49.41,9414.4,49.12,67.29,67.39,65.11,50.3,124.96,1872.24,45.99,29.38,3,1725.03,70.51,0.76,120.23,66.26,63.88,74,-72.46,2
0,3,43.0,125.0,2404.65,71.0,-75.87,120.0,30.76,1.07,50.3,9414.4,49.16,67.29,67.39,65.11,50.45,124.96,1769.78,45.63,30.76,3,2141.37,69.93,0.76,119.91,66.26,60.16,74,-74.57,2
0,3,43.0,125.0,2404.65,71.0,-75.36,120.0,27.93,1.07,50.3,9427.37,49.12,67.29,67.39,65.11,51.2,124.96,1840.47,44.93,30.96,3,1584.31,69.93,0.76,119.91,66.26,60.92,74,-75.28,2
0,3,43.0,125.0,2404.65,71.0,-74.6,120.0,27.2,1.07,50.3,9414.4,49.19,67.29,67.39,65.11,50.82,125.31,2090.14,48.58,29.95,3,2225.03,69.93,0.76,119.91,66.26,60.62,74,-74.93,2
0,3,43.0,125.0,2404.65,71.0,-76.14,120.0,25.59,1.07,50.3,9414.4,50.63,67.29,67.39,65.11,51.35,124.6,2218.55,49.22,29.81,3,2128.4,71.67,0.76,119.91,66.26,58.32,73,-75.64,2
0,3,43.0,125.0,2404.65,71.0,-79.9,120.0,23.68,1.07,50.3,9420.88,49.83,67.29,67.39,65.11,51.5,124.96,2199.09,49.19,30.42,3,2141.37,69.13,1.24,119.91,66.26,55.57,72,-77.39,2
0,3,43.0,130.0,2404.65,71.0,-79.9,120.0,22.06,1.07,50.3,9414.4,50.6,67.29,67.39,65.11,51.5,124.6,2199.09,49.09,31.36,3,2122.57,69.13,1.24,119.91,64.72,53.68,72,-78.1,2
0,3,43.0,130.0,2404.65,71.0,-79.48,120.0,15.73,1.29,53.21,9414.4,50.76,67.29,67.39,65.11,53.29,130.24,1974.71,47.52,34.09,3,1942.93,70.51,1.24,120.23,63.41,39.73,71,-79.49,2
0,3,43.0,130.0,2404.65,72.0,-79.48,120.0,13.52,1.29,53.21,9382.62,50.69,67.29,67.39,65.11,53.74,130.24,1891.7,46.72,34.29,3,1968.87,70.51,1.24,119.91,63.41,37.02,71,-78.46,2
0,3,43.0,130.0,2404.65,71.0,-77.31,120.0,13.52,1.29,53.21,9382.62,50.69,67.29,67.39,65.11,53.74,130.24,1891.7,46.72,34.29,3,1968.87,70.51,1.24,119.91,63.41,37.02,71,-78.46,2
0,3,43.0,130.0,2404.65,72.0,-76.9,120.0,13.47,1.29,53.21,9369.65,50.82,67.29,67.39,65.11,53.88,129.56,1885.21,46.91,33.45,3,1923.48,70.51,1.24,120.23,63.41,36.61,71,-78.1,2
0,0,43.0,90.0,2404.65,69.0,-50.0,120.0,64.68,1.3,-3.08,9402.08,25.29,64.09,63.89,66.59,-3.01,90.07,1955.9,52.78,24.77,3,1622.57,-8.58,0.99,119.91,80.08,26.11,84,-43.89,2
0,0,43.0,100.0,2404.65,69.0,-50.0,120.0,65.54,1.3,-3.08,9402.08,25.03,67.96,67.0,68.6,-2.56,90.07,1917.64,48.9,24.77,3,1487.68,-8.58,0.99,119.91,80.08,27.23,83,-44.61,2
0,0,43.0,110.0,2404.65,69.0,-50.0,120.0,65.99,1.3,-2.41,9369.65,25.35,67.96,67.0,68.6,-0.55,99.56,2096.63,49.96,24.53,3,1673.8,-8.58,0.99,119.91,80.08,31.0,83,-44.61,2
0,0,43.0,114.64,2404.65,69.0,-50.0,120.0,66.86,1.3,1.39,9402.08,24.97,71.81,68.03,68.6,19.99,110.48,1545.4,44.96,24.94,3,1648.51,-1.85,0.94,119.91,80.08,28.18,83,-45.29,2
0,3,43.0,110.0,2404.65,69.0,-50.0,120.0,66.86,1.3,1.39,9402.08,24.97,71.81,68.03,68.6,19.99,110.48,1545.4,44.96,24.94,3,1648.51,-1.85,0.94,119.91,80.08,28.18,83,-45.29,2
0,3,43.0,114.64,2404.65,69.0,-43.42,120.0,66.75,1.3,21.18,9402.08,50.54,71.81,68.03,68.6,26.11,115.43,1597.28,44.83,24.94,3,1256.81,5.77,0.94,120.23,80.08,27.7,84,-44.96,2
0,3,43.0,114.64,2404.65,65.0,-50.0,120.0,66.75,1.3,21.18,9402.08,50.54,71.81,68.03,68.6,26.11,115.43,1597.28,44.83,24.94,3,1256.81,5.77,0.94,120.23,80.08,27.7,84,-44.96,2
0,3,43.0,114.64,2404.65,65.0,-80.0,120.0,67.2,1.3,21.18,9414.4,49.32,71.81,68.03,68.6,27.15,113.29,1532.43,43.84,24.94,3,1051.88,5.77,0.94,119.91,78.89,28.12,83,-57.98,2
0,3,43.0,118.0,2404.65,65.0,-80.0,120.0,67.57,1.3,30.07,9382.62,49.12,71.81,68.03,68.6,33.13,114.36,1642.02,41.5,25.54,3,1046.04,15.19,0.94,119.91,70.46,38.06,72,-73.18,2
0,3,43.0,116.0,2404.65,65.0,-80.0,120.0,68.85,1.3,36.71,9382.62,50.73,71.81,68.03,68.6,38.58,117.9,2077.17,46.14,26.38,3,2378.73,45.34,0.94,119.91,67.07,48.5,67,-78.1,2
0,3,43.0,110.0,2404.65,65.0,-80.0,120.0,69.76,1.3,40.0,9382.62,48.93,69.76,68.03,68.6,40.53,114.36,2083.66,47.39,27.05,3,1680.29,50.57,0.94,119.91,64.41,42.48,66,-79.49,2
0,3,43.0,110.0,2404.65,65.0,-79.45,120.0,66.14,1.3,40.0,9395.59,50.63,69.76,68.03,67.93,40.53,109.44,1821.01,44.22,28.74,3,1917.64,64.77,0.94,119.91,64.41,34.81,68,-79.85,2
0,3,43.0,113.0,2404.65,65.0,-79.45,120.0,64.85,1.3,40.0,9427.37,49.16,69.76,68.03,67.93,40.6,109.8,1840.47,44.32,28.7,3,1461.74,64.77,0.94,119.91,63.64,34.48,68,-79.13,2
0,3,43.0,116.0,2404.65,65.0,-79.45,120.0,64.81,1.3,40.0,9382.62,50.86,67.96,68.03,67.93,40.67,111.9,1833.98,44.32,28.7,3,1487.68,66.51,0.94,119.91,63.64,34.76,68,-78.81,2
0,3,43.0,116.0,2404.65,66.0,-79.45,120.0,64.08,1.3,40.0,9376.13,49.12,67.96,68.03,67.93,40.74,115.08,1840.47,44.32,28.13,3,2442.93,66.51,0.94,120.23,63.64,35.79,68,-78.46,2
0,3,43.0,116.0,2404.65,65.0,-76.21,120.0,64.08,1.3,40.0,9376.13,49.12,67.96,68.03,67.93,40.74,115.08,1840.47,44.32,28.13,3,2442.93,66.51,0.94,120.23,63.64,35.79,68,-78.46,2
0,3,43.0,116.0,2404.65,66.0,-73.63,120.0,62.34,1.3,41.64,9402.08,50.6,67.96,68.03,67.93,41.72,115.76,1622.57,42.49,28.8,3,2359.27,66.8,0.94,120.23,66.26,42.81,71,-75.64,2
0,3,43.0,116.0,2404.65,67.0,-73.63,120.0,62.71,1.3,41.64,9402.08,50.66,67.96,68.03,67.93,41.79,116.83,1603.76,42.49,28.6,3,2096.63,66.8,0.94,120.23,66.26,43.57,71,-75.28,2
0,3,43.0,116.0,2404.65,68.0,-73.63,120.0,63.34,1.3,41.64,9395.59,50.76,67.96,68.03,67.93,42.32,116.47,1603.76,43.26,28.43,3,2533.07,67.96,0.94,120.23,66.26,48.08,72,-73.5,2
0,3,43.0,116.0,2404.65,68.0,-71.45,120.0,63.34,1.3,41.64,9402.08,50.76,67.96,68.03,67.93,42.32,116.47,1603.76,43.26,28.43,3,2533.07,67.96,0.94,120.23,66.26,48.08,72,-73.5,2
0,3,43.0,116.0,2404.65,68.0,-72.25,120.0,63.67,1.3,41.64,9389.11,50.76,67.96,68.03,67.93,42.69,115.76,1738.0,44.47,28.03,3,2352.79,67.96,0.94,119.91,66.26,51.92,73,-72.82,2
0,3,43.0,116.0,2404.65,68.0,-74.57,120.0,64.33,1.3,41.64,9382.62,50.79,67.96,68.03,67.93,42.99,116.47,1622.57,43.51,28.5,3,2481.84,67.38,0.94,119.91,66.75,57.08,73,-73.86,2
0,3,43.0,116.0,2404.65,68.0,-73.54,120.0,64.7,1.3,43.21,9369.65,50.63,67.96,68.03,67.93,43.13,115.76,1680.29,42.94,28.8,3,1398.18,67.38,0.94,119.91,66.75,61.89,73,-73.18,2
0,3,43.0,116.0,2404.65,68.0,-72.92,120.0,64.31,1.3,43.21,9420.88,49.35,67.96,68.03,67.93,43.21,115.76,1648.51,43.71,28.23,3,1385.21,67.38,0.94,119.91,66.75,63.67,73,-73.5,2
0,3,43.0,116.0,2404.65,69.0,-73.54,120.0,64.31,1.3,43.21,9420.88,49.35,67.96,68.03,67.93,43.21,115.76,1648.51,43.71,28.23,3,1385.21,67.38,0.94,119.91,66.75,63.67,73,-73.5,2
0,3,43.0,116.0,2404.65,69.0,-71.14,120.0,65.85,1.3,43.21,9402.08,49.96,67.96,68.03,67.93,43.13,115.76,1680.29,43.8,28.5,3,1461.74,69.41,0.94,120.23,66.49,72.67,74,-72.11,2
0,3,43.0,116.0,2404.65,69.0,-72.18,120.0,66.07,1.3,43.21,9420.88,50.63,67.96,68.03,67.93,43.21,116.11,1782.75,44.51,28.47,3,1455.9,69.41,0.94,120.23,66.49,78.5,74,-71.75,2
0,3,43.0,120.0,2404.65,69.0,-72.18,120.0,66.3,1.3,43.21,9376.13,50.31,67.96,68.03,67.93,43.06,115.76,1693.26,43.55,28.8,3,2660.83,68.25,0.94,119.91,66.78,84.68,74,-73.86,2
0,3,43.0,120.0,2404.65,69.0,-75.28,120.0,66.62,1.3,43.21,9407.91,50.37,67.96,68.03,67.93,43.06,117.9,1648.51,43.55,28.8,3,2692.61,68.25,0.94,119.91,66.78,84.65,74,-73.5,2
0,3,43.0,120.0,2404.65,69.0,-73.95,120.0,66.61,1.3,43.21,9376.13,50.82,67.96,67.03,67.93,42.99,120.0,1648.51,43.19,29.17,3,1333.98,68.25,0.94,119.91,65.72,84.69,73,-73.86,2
0,3,43.0,120.0,2404.65,70.0,-73.95,120.0,67.14,1.3,43.21,9402.08,49.83,67.96,67.03,67.93,42.99,120.0,1629.05,43.19,29.14,3,1340.47,68.25,0.94,119.91,65.72,84.68,73,-73.86,2
0,3,43.0,120.0,2404.65,69.0,-73.16,120.0,67.14,1.3,43.21,9402.08,49.83,67.96,67.03,67.93,42.99,120.0,1629.05,43.19,29.14,3,1340.47,68.25,0.94,119.91,65.72,84.68,73,-73.86,2
0,3,43.0,120.0,2404.65,70.0,-69.54,120.0,68.44,1.3,43.43,9420.88,50.5,67.96,67.03,67.93,43.43,119.64,1551.88,42.78,28.84,3,2045.4,70.57,0.94,119.91,65.72,84.61,75,-71.04,2
0,3,43.0,120.0,2404.65,70.0,-68.86,120.0,68.7,1.3,43.43,9389.11,50.31,67.96,67.03,67.93,43.65,120.36,1648.51,43.32,28.6,3,1423.48,70.57,0.94,119.91,67.32,84.56,75,-70.36,2
0,3,43.0,120.0,2404.65,71.0,-69.54,120.0,68.7,1.3,43.43,9389.11,50.31,67.96,67.03,67.93,43.65,120.36,1648.51,43.32,28.6,3,1423.48,70.57,0.94,119.91,67.32,84.56,75,-70.36,2
0,3,43.0,120.0,2404.65,71.0,-71.74,120.0,68.73,1.3,43.43,9427.37,49.64,67.96,67.03,67.93,44.18,119.64,1635.54,44.22,28.8,3,1853.44,70.29,0.94,119.91,67.32,84.45,75,-71.04,2
0,3,43.0,120.0,2404.65,71.0,-76.59,120.0,69.9,1.3,43.43,9376.13,50.57,67.96,67.03,67.93,44.7,119.64,1571.34,42.81,29.81,3,1238.0,69.13,0.94,119.91,66.04,84.31,74,-73.86,2
0,3,43.0,120.0,2404.65,71.0,-76.83,120.0,69.8,1.3,43.43,9395.59,50.57,67.96,67.03,67.93,45.0,120.36,1545.4,42.49,30.49,3,2308.04,70.87,0.94,119.91,65.27,84.2,74,-74.93,2
0,3,43.0,120.0,2404.65,71.0,-73.4,120.0,70.74,1.3,43.43,9363.17,50.09,67.96,67.03,67.93,45.15,120.0,1519.46,42.04,30.39,3,2365.76,70.87,0.94,120.23,65.27,84.13,74,-74.21,2
0,3,43.0,120.0,2404.65,71.0,-63.8,120.0,69.55,1.3,43.43,9414.4,49.6,67.96,67.03,67.93,45.6,119.29,1654.99,42.04,29.0,3,2212.06,73.76,0.94,119.91,66.11,84.0,75,-68.93,2
0,3,43.0,120.0,2404.65,71.0,-62.52,120.0,68.96,1.3,43.43,9414.4,50.66,67.96,67.03,67.93,45.75,120.0,1635.54,44.93,28.06,3,2654.34,72.6,0.94,119.91,66.11,83.99,76,-66.83,2
0,3,43.0,120.0,2404.65,71.0,-63.5,120.0,68.21,1.3,43.43,9407.91,50.66,67.96,67.03,67.93,45.82,120.0,1667.32,44.86,28.06,3,1545.4,72.6,0.94,119.91,69.76,83.91,77,-65.76,2
0,3,43.0,120.0,2404.65,71.0,-75.83,120.0,64.18,1.3,46.19,9440.34,50.41,67.96,67.03,67.93,46.27,118.93,1577.82,43.36,29.38,3,1289.23,68.03,0.94,119.91,68.63,83.82,76,-71.39,2
0,3,43.0,120.0,2404.65,71.0,-77.36,120.0,63.4,1.3,46.19,9376.13,50.73,67.96,67.03,67.93,46.27,119.64,1564.85,42.88,30.45,3,1225.03,69.13,0.94,119.91,68.63,83.82,76,-73.18,2
0,3,43.0,120.0,2404.65,71.0,-76.32,120.0,62.09,1.3,46.19,9420.88,49.64,67.96,67.03,67.93,46.42,120.0,1629.05,42.33,30.82,3,1180.29,69.13,0.94,119.91,65.47,83.77,75,-74.21,2
0,3,43.0,120.0,2404.65,71.0,-67.76,120.0,58.85,1.3,46.19,9382.62,50.89,67.96,67.03,67.93,46.64,119.64,1680.29,44.6,29.0,3,1507.13,73.47,0.94,120.23,66.26,83.69,75,-70.68,2
2,3,43.0,123.0,2538.14,73.0,-44.94,120.0,59.43,1.35,60.9,10215.95,49.32,61.43,69.15,60.56,60.21,119.64,1603.76,46.72,28.2,3,1661.48,71.81,1.27,119.91,78.12,77.94,88,-44.61,2
2,3,43.0,115.0,2538.14,73.0,-64.33,120.0,66.87,1.35,60.9,10183.53,49.29,61.97,69.98,59.54,57.96,114.72,2103.11,49.83,29.38,3,3551.88,72.12,1.27,119.91,72.48,78.46,81,-61.91,2
2,3,43.0,115.0,2538.14,73.0,-69.46,120.0,68.85,1.35,57.5,10196.5,50.86,61.97,69.98,59.54,56.65,115.76,2045.4,50.21,29.31,3,3717.9,72.12,1.27,119.91,72.48,78.75,77,-68.22,2
2,3,43.0,115.0,2538.14,73.0,-67.9,120.0,70.23,1.35,57.5,10171.21,50.76,61.97,69.98,59.54,55.57,114.72,1936.45,47.2,29.38,3,1859.92,73.39,1.27,119.91,68.8,79.0,76,-68.22,2
2,3,43.0,115.0,2538.14,73.0,-62.13,120.0,71.24,1.35,57.5,10171.21,49.58,60.78,69.98,59.54,55.03,115.08,1866.41,46.78,29.0,3,1827.5,74.37,1.27,119.91,69.31,79.17,78,-64.72,2
2,3,43.0,115.0,2538.14,73.0,-62.68,120.0,71.4,1.35,54.72,10215.95,49.09,60.78,69.98,59.54,54.72,115.08,1866.41,46.78,28.47,3,1840.47,72.87,1.27,119.91,70.34,79.23,78,-63.65,2
2,3,43.0,120.0,2538.14,73.0,-62.68,120.0,70.14,1.35,54.72,10183.53,50.73,60.78,66.65,59.54,54.56,115.08,1898.18,47.23,28.67,3,1827.5,71.67,1.27,119.91,68.99,79.3,77,-67.19,2
2,3,43.0,120.0,2538.14,73.0,-71.16,120.0,69.49,1.35,54.72,10196.5,50.98,60.78,66.65,59.54,54.56,119.64,1911.15,47.23,28.94,3,1840.47,71.67,1.27,119.91,68.99,79.31,77,-68.58,2
2,3,43.0,120.0,2538.14,73.0,-72.2,120.0,67.84,1.35,54.72,10222.44,50.76,60.78,66.65,59.54,54.48,120.0,1827.5,46.91,28.94,3,1725.03,71.67,1.27,119.91,68.99,79.31,76,-69.65,2
2,3,43.0,120.0,2538.14,73.0,-70.61,120.0,66.11,1.35,54.72,10190.01,50.12,60.78,66.65,59.54,54.8,120.0,1846.95,46.21,29.47,3,3314.53,72.87,1.27,119.91,67.42,79.3,75,-70.36,2
2,3,43.0,125.0,2538.14,73.0,-70.61,120.0,64.71,1.35,54.72,10222.44,50.12,60.78,66.65,59.54,54.56,120.0,1872.24,46.56,29.0,3,1750.97,74.37,1.27,119.91,67.42,79.28,75,-69.29,2
2,3,43.0,125.0,2538.14,73.0,-64.83,120.0,62.85,1.35,54.72,10209.47,50.69,60.78,66.65,59.54,55.03,125.31,1827.5,46.56,28.87,3,2987.68,74.37,1.27,119.91,67.42,79.25,76,-67.19,2
2,3,43.0,125.0,2538.14,74.0,-64.83,120.0,59.74,1.35,55.18,10215.95,50.47,60.78,66.65,59.54,55.34,125.31,1750.97,46.56,28.74,3,2891.7,74.37,1.27,119.91,69.54,79.15,77,-65.05,2
2,3,43.0,125.0,2538.14,73.0,-63.83,120.0,59.74,1.35,55.18,10215.95,50.47,60.78,66.65,59.54,55.34,125.31,1750.97,46.56,28.74,3,2891.7,74.37,1.27,119.91,69.54,79.15,77,-65.05,2
2,3,43.0,130.0,2538.14,74.0,-63.83,120.0,59.14,1.35,55.18,10215.95,49.51,60.78,66.65,59.54,55.34,124.6,1750.97,46.56,28.74,3,1667.32,74.37,1.27,119.91,69.54,79.14,77,-65.4,2
2,3,43.0,130.0,2538.14,74.0,-65.91,120.0,57.16,1.35,55.18,10196.5,50.57,60.78,66.65,59.54,55.49,129.88,1706.23,46.21,28.94,3,2897.54,74.37,1.27,119.91,69.54,79.1,78,-65.76,2
2,3,43.0,130.0,2538.14,74.0,-64.88,120.0,54.92,1.35,55.18,10196.5,49.93,60.78,66.65,59.54,55.57,129.88,1738.0,45.28,28.43,3,2743.84,73.47,1.27,119.91,69.54,79.07,78,-65.05,2
2,3,43.0,130.0,2538.14,74.0,-61.99,120.0,52.3,1.35,55.18,10222.44,49.25,60.78,66.65,59.54,55.72,129.56,1706.23,45.28,28.64,3,1616.08,75.28,1.27,119.91,69.54,79.05,78,-64.01,2
2,3,43.0,130.0,2538.14,76.0,-61.99,120.0,52.3,1.35,55.18,10222.44,49.25,60.78,66.65,59.54,55.72,129.56,1693.26,45.28,28.64,3,2641.37,75.28,1.27,119.91,69.54,79.05,79,-64.01,2
2,3,43.0,130.0,2538.14,74.0,-62.9,120.0,52.3,1.35,55.18,10222.44,49.25,60.78,66.65,59.54,55.72,129.56,1693.26,45.28,28.64,3,2641.37,75.28,1.27,119.91,69.54,79.05,79,-64.01,2
2,3,43.0,130.0,2538.14,76.0,-64.94,120.0,50.3,1.35,55.18,10202.98,50.41,60.78,66.65,59.54,55.8,130.59,1667.32,45.06,28.77,3,2667.32,75.28,1.27,119.91,69.54,79.01,79,-64.72,2
2,3,43.0,130.0,2538.14,76.0,-63.9,120.0,48.58,1.35,55.18,10209.47,49.41,63.03,66.65,59.54,55.88,129.88,1622.57,45.06,29.34,3,2673.8,75.28,1.27,119.91,69.54,78.99,79,-64.72,2
2,3,43.0,130.0,2538.14,77.0,-63.9,120.0,49.1,1.35,55.18,10196.5,49.22,63.03,68.41,57.17,55.8,129.88,1648.51,45.12,28.53,3,2718.55,76.77,1.27,119.91,69.54,78.99,79,-62.94,2
2,3,43.0,130.0,2538.14,76.0,-61.66,120.0,49.1,1.35,55.18,10196.5,49.22,63.03,68.41,57.17,55.8,129.88,1648.51,45.12,28.53,3,2718.55,76.77,1.27,119.91,69.54,78.99,79,-62.94,2
2,3,43.0,135.0,2538.14,77.0,-61.66,120.0,49.56,1.35,55.18,10209.47,50.44,63.03,68.41,57.17,55.72,130.24,1642.02,45.12,28.8,3,1538.91,76.77,1.27,119.91,69.54,79.01,80,-62.23,2
2,3,43.0,135.0,2538.14,77.0,-62.55,120.0,49.83,1.35,55.18,10171.21,49.22,63.03,68.41,57.17,55.72,131.66,1635.54,45.12,29.0,3,2725.03,76.77,1.27,119.91,69.54,79.01,80,-62.23,2
2,3,43.0,135.0,2538.14,78.0,-61.66,120.0,49.83,1.35,55.18,10171.21,49.22,63.03,68.41,57.17,55.72,131.66,1635.54,45.12,29.0,3,2725.03,76.77,1.27,119.91,69.54,79.01,80,-62.23,2
2,3,43.0,135.0,2538.14,78.0,-65.15,120.0,50.58,1.35,55.18,10228.28,50.63,63.03,68.41,57.17,55.88,134.84,1629.05,45.12,28.8,3,2558.37,76.77,1.27,119.91,70.27,79.02,79,-64.37,2
2,3,43.0,135.0,2538.14,78.0,-63.89,120.0,51.29,1.35,55.18,10215.95,49.54,63.03,68.41,57.17,56.34,135.52,1629.05,44.51,28.87,3,2455.9,78.2,1.27,119.91,70.27,78.92,79,-64.01,2
2,3,43.0,135.0,2538.14,78.0,-60.53,120.0,52.4,1.35,55.18,10222.44,50.73,63.03,68.41,57.17,56.57,135.19,1507.13,43.87,29.04,3,2590.14,78.2,1.27,119.91,70.05,78.8,80,-61.91,2
2,3,43.0,135.0,2538.14,78.0,-55.84,120.0,53.4,1.35,55.18,10177.04,50.54,63.03,68.41,57.17,56.57,134.84,1551.88,44.96,28.43,3,1525.94,79.1,1.27,119.91,71.81,78.81,81,-58.7,2
2,3,43.0,135.0,2538.14,78.0,-55.84,120.0,54.14,1.35,55.18,10215.95,49.22,63.03,68.41,57.17,56.73,134.84,1538.91,44.96,28.47,3,1494.16,77.68,1.27,119.91,72.93,78.78,83,-57.27,2
2,3,43.0,135.0,2538.14,78.0,-57.36,120.0,54.17,1.35,55.18,10196.5,50.5,63.03,68.41,57.17,56.88,134.84,1564.85,44.96,28.7,3,2526.59,77.68,1.27,120.23,72.93,78.78,83,-57.63,2
2,3,43.0,135.0,2538.14,78.0,-56.33,120.0,55.45,1.35,55.18,10183.53,49.54,63.51,68.41,57.17,56.88,135.52,1532.43,44.96,28.43,3,1468.22,77.68,1.27,119.91,72.93,78.71,83,-56.56,2
2,3,43.0,135.0,2538.14,78.0,-52.27,120.0,56.84,1.35,55.18,10177.04,49.32,63.51,68.41,57.17,57.19,135.19,1494.16,44.41,28.64,3,2520.1,78.28,1.27,119.91,73.48,78.68,84,-53.06,2
2,3,43.0,135.0,2538.14,78.0,-47.93,120.0,61.21,1.35,55.18,10177.04,50.73,63.51,68.41,57.17,57.89,134.84,1442.93,44.41,28.16,3,1410.51,78.28,1.27,119.91,73.48,78.54,87,-48.82,2
2,3,43.0,135.0,2538.14,79.0,-47.93,120.0,60.96,1.35,55.18,10215.95,49.12,63.51,68.41,57.17,58.12,135.19,1449.42,44.41,27.83,3,1416.99,78.28,1.27,120.23,76.29,78.52,87,-47.78,2
2,3,43.0,135.0,2538.14,79.0,-49.98,120.0,61.41,1.35,55.18,10215.95,49.38,63.51,69.76,57.17,58.04,134.84,1449.42,44.41,28.53,3,1410.51,78.65,1.27,119.91,76.29,78.45,87,-48.82,2
2,3,43.0,135.0,2538.14,79.0,-48.69,120.0,62.56,1.35,55.18,10190.01,49.35,63.51,69.76,57.17,58.27,135.52,1442.93,44.41,28.33,3,1404.67,78.65,1.27,119.91,76.29,78.42,86,-49.17,2
2,3,43.0,135.0,2538.14,80.0,-48.69,120.0,63.17,1.35,55.18,10215.95,50.44,63.51,69.76,57.17,58.5,135.19,1410.51,44.41,28.37,3,2256.81,78.65,1.27,120.23,76.26,78.39,87,-47.78,2
2,3,43.0,135.0,2538.14,79.0,-46.9,120.0,63.17,1.35,55.18,10215.95,50.44,63.51,69.76,57.17,58.5,135.19,1410.51,44.41,28.37,3,2256.81,78.65,1.27,120.23,76.26,78.39,87,-47.78,2
2,3,43.0,135.0,2538.14,80.0,-48.17,120.0,63.79,1.35,55.18,10183.53,49.16,63.51,69.76,57.17,58.5,134.48,1410.51,44.41,28.43,3,1391.7,78.65,1.27,119.58,76.26,78.35,87,-48.1,2
2,3,43.0,135.0,2538.14,80.0,-47.15,120.0,64.79,1.35,55.18,10196.5,49.45,63.51,69.76,57.17,58.43,134.84,1404.67,44.41,28.77,3,2692.61,78.65,1.27,119.91,76.26,78.37,87,-47.78,2
2,3,43.0,135.0,2538.14,80.0,-43.5,120.0,66.08,1.35,55.18,10215.95,49.64,63.51,69.76,57.17,58.74,134.84,1378.73,44.41,28.1,3,1372.24,80.6,1.27,119.91,76.26,78.3,88,-44.96,2
